"RunId","OriginalPath","QuarantinePath","MovedAtUtc"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Write-FunctionCallLogMessage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Write-FunctionCallLogMessage.ps1","2026-08-05T11:44:49.1663805Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\choco.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_choco.exe","2026-08-05T11:44:49.3212065Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\choco.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_choco.exe.ignore","2026-08-05T11:44:49.3332067Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\chocolatey.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_chocolatey.exe","2026-08-05T11:44:49.4456371Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\chocolatey.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_chocolatey.exe.ignore","2026-08-05T11:44:49.4506381Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cinst.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cinst.exe","2026-08-05T11:44:49.5099679Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cinst.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cinst.exe.ignore","2026-08-05T11:44:49.5169719Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\clist.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_clist.exe","2026-08-05T11:44:49.6367521Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\clist.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_clist.exe.ignore","2026-08-05T11:44:49.6447551Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cpush.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cpush.exe","2026-08-05T11:44:49.8702072Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cpush.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cpush.exe.ignore","2026-08-05T11:44:49.8792549Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cuninst.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cuninst.exe","2026-08-05T11:44:49.9939543Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cuninst.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cuninst.exe.ignore","2026-08-05T11:44:50.0029556Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cup.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cup.exe","2026-08-05T11:44:50.0499564Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\cup.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_cup.exe.ignore","2026-08-05T11:44:50.0600418Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\redirects\RefreshEnv.cmd","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_redirects_RefreshEnv.cmd","2026-08-05T11:44:50.2039598Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\7z.dll","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_7z.dll","2026-08-05T11:44:50.3649453Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\7z.dll.manifest","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_7z.dll.manifest","2026-08-05T11:44:50.3931969Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\7z.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_7z.exe","2026-08-05T11:44:50.4117147Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\7z.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_7z.exe.ignore","2026-08-05T11:44:50.4187142Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\7z.exe.manifest","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_7z.exe.manifest","2026-08-05T11:44:50.4277131Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\7zip.license.txt","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_7zip.license.txt","2026-08-05T11:44:50.6829795Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_checksum.exe","2026-08-05T11:44:50.7049787Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.exe.config","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_checksum.exe.config","2026-08-05T11:44:50.7367534Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_checksum.exe.ignore","2026-08-05T11:44:50.7636299Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\checksum.license.txt","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_checksum.license.txt","2026-08-05T11:44:50.7899801Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\shimgen.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_shimgen.exe","2026-08-05T11:44:50.9718037Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\shimgen.exe.ignore","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_shimgen.exe.ignore","2026-08-05T11:44:50.9818032Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\tools\shimgen.license.txt","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_tools_shimgen.license.txt","2026-08-05T11:44:51.0760727Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\chocoInstall\_rels\.rels","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_chocoInstall__rels_.rels","2026-08-05T11:44:51.1291001Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\vscode.install\1.131.0\install.log","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_vscode.install_1.131.0_install.log","2026-08-05T11:44:51.1360995Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\chocolatey\vscode.install\1.131.0\VSCodeSetup-x64-1.131.0.exe","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_chocolatey_vscode.install_1.131.0_VSCodeSetup-x64-1.131.0.exe","2026-08-05T11:45:01.0062693Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\Crashpad\metadata","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_Crashpad_metadata","2026-08-05T11:45:01.0162698Z"
"35ffe069-edad-4b31-b6c9-336bd584fc27","C:\Windows\Temp\Crashpad\settings.dat","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanupState\Quarantine\35ffe069-edad-4b31-b6c9-336bd584fc27_C__Windows_Temp_Crashpad_settings.dat","2026-08-05T11:45:01.7253485Z"
