"RunId","OriginalPath","QuarantinePath","MovedAtUtc"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-VirusCheckValid.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-VirusCheckValid.ps1","2026-08-05T12:01:45.8000593Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-WebFile.ps1","2026-08-05T12:01:45.8090596Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebFileName.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-WebFileName.ps1","2026-08-05T12:01:45.8150629Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Get-WebHeaders.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Get-WebHeaders.ps1","2026-08-05T12:01:45.8210590Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-BinFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-BinFile.ps1","2026-08-05T12:01:45.8278868Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyEnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyEnvironmentVariable.ps1","2026-08-05T12:01:45.8338897Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyExplorerMenuItem.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyExplorerMenuItem.ps1","2026-08-05T12:01:45.8438894Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyFileAssociation.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyFileAssociation.ps1","2026-08-05T12:01:45.8498899Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyInstallPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyInstallPackage.ps1","2026-08-05T12:01:45.8550102Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPackage.ps1","2026-08-05T12:01:45.8550102Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPath.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPath.ps1","2026-08-05T12:01:45.8550102Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPinnedTaskBarItem.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPinnedTaskBarItem.ps1","2026-08-05T12:01:45.8706479Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyPowershellCommand.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyPowershellCommand.ps1","2026-08-05T12:01:45.8836625Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyShortcut.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyShortcut.ps1","2026-08-05T12:01:45.8949230Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyVsixPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyVsixPackage.ps1","2026-08-05T12:01:45.9009193Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-ChocolateyZipPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-ChocolateyZipPackage.ps1","2026-08-05T12:01:45.9069236Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Install-Vsix.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Install-Vsix.ps1","2026-08-05T12:01:45.9129221Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Set-EnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Set-EnvironmentVariable.ps1","2026-08-05T12:01:45.9222870Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Set-PowerShellExitCode.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Set-PowerShellExitCode.ps1","2026-08-05T12:01:45.9282916Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Start-ChocolateyProcessAsAdmin.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Start-ChocolateyProcessAsAdmin.ps1","2026-08-05T12:01:45.9342898Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Test-ProcessAdminRights.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Test-ProcessAdminRights.ps1","2026-08-05T12:01:45.9392917Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-BinFile.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Uninstall-BinFile.ps1","2026-08-05T12:01:45.9452875Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-ChocolateyEnvironmentVariable.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Uninstall-ChocolateyEnvironmentVariable.ps1","2026-08-05T12:01:45.9520108Z"
"595e4470-8f2b-4bc9-a487-7e918bb536a0","C:\Windows\Temp\chocolatey\chocoInstall\tools\chocolateyInstall\helpers\functions\Uninstall-ChocolateyPackage.ps1","C:\Users\labuser\Documents\Training\Day 3 - Scripting\TempCleanup\TempCleanupState\Quarantine\595e4470-8f2b-4bc9-a487-7e918bb536a0_C__Windows_Temp_chocolatey_chocoInstall_tools_chocolateyInstall_helpers_functions_Uninstall-ChocolateyPackage.ps1","2026-08-05T12:01:45.9600118Z"
